STATUS,A-SIDE LOCODE,A-LOC:CAB:RU,A-SIDE-DNS-NAME,A-MODEL,A-PORT,"A-BREAKOUT
LOC:CAB:RU","A-BREAKOUT
SLOT:PORT",A-OPTIC,"A-PATCH-PANEL
LOC:CAB:RU:PORT",Z-SIDE LOCODE,Z-LOC:CAB:RU,Z-SIDE-DNS-NAME,Z-MODEL,Z-PORT,"Z-BREAKOUT
LOC:CAB:RU","Z-BREAKOUT
SLOT:PORT","Z-PATCH-PANEL
LOC:CAB:RU:PORT",Z-OPTIC,CABLE,IPv4-VRF-DEFAULT-10,IPv6-VRF-DEFAULT-10,IPv4-VRF-MGMT-20,IPv6-VRF-MGMT-20,IPv4-VRF-IPMI-30,IPv6-VRF-IPMI-30,IPv4-VRF-IPMI-31,IPv6-VRF-IPMI-31,IPv4-VRF-TSS-40,IPv6-VRF-TSS-40,IPv4-VRF-PUB-90,IPv6-VRF-PUB-90,IPv4-TNT-MSFT-101,IPv6-TNT-MSFT-101,IPv4-TNT-MSFT-102,IPv6-TNT-MSFT-102,IPv4-TNT-AWS-201,IPv6-TNT-AWS-201,IPv4-TNT-AWS-202,IPv6-TNT-AWS-202,IPv4-TNT-AWS-203,IPv6-TNT-AWS-203,IPv4-TNT-GCP-204,IPv6-TNT-GCP-204,IPv4-TNT-GCP-205,IPv6-TNT-GCP-205,IPv4-TNT-GCP-206,IPv6-TNT-GCP-206,IPv4-TNT-GCP-207,IPv6-TNT-GCP-207,IPv4-TNT-AWS-208,IPv6-TNT-AWS-208
DATA HALL 151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edge Connectivity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp7,,,,,US-PHX01,dh173:229:26,dh173-r229-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp8,,,,,US-PHX01,dh173:229:12,dh173-r229-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp9,,,,,US-PHX01,dh173:230:26,dh173-r230-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp10,,,,,US-PHX01,dh173:230:12,dh173-r230-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp11,,,,,US-PHX01,dh173:231:26,dh173-r231-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp12,,,,,US-PHX01,dh173:231:12,dh173-r231-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp13,,,,,US-PHX01,dh173:232:26,dh173-r232-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp14,,,,,US-PHX01,dh173:232:12,dh173-r232-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp15,,,,,US-PHX01,dh173:233:26,dh173-r233-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:225:16,dpu-gg1-a2-r225-us-west-02a,sn2201,swp16,,,,,US-PHX01,dh173:233:12,dh173-r233-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DH173 :: ROW-16 :: H200's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp1,dh173:241:41,1:A:1,QSFPDD-400G-DR4,,US-PHX01,dh173:242:26,dh173-r242-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp1,dh173:241:41,1:A:2,QSFPDD-400G-DR4,,US-PHX01,dh173:242:12,dh173-r242-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp1,dh173:241:41,1:A:3,QSFPDD-400G-DR4,,US-PHX01,dh173:243:26,dh173-r243-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp1,dh173:241:41,1:A:4,QSFPDD-400G-DR4,,US-PHX01,dh173:243:12,dh173-r243-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp2,dh173:241:41,1:B:1,QSFPDD-400G-DR4,,US-PHX01,dh173:244:26,dh173-r244-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp2,dh173:241:41,1:B:2,QSFPDD-400G-DR4,,US-PHX01,dh173:244:12,dh173-r244-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp2,dh173:241:41,1:B:3,QSFPDD-400G-DR4,,US-PHX01,dh173:245:26,dh173-r245-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp2,dh173:241:41,1:B:4,QSFPDD-400G-DR4,,US-PHX01,dh173:245:12,dh173-r245-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp3,dh173:241:41,2:A:1,QSFPDD-400G-DR4,,US-PHX01,dh173:246:26,dh173-r246-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp3,dh173:241:41,2:A:2,QSFPDD-400G-DR4,,US-PHX01,dh173:246:12,dh173-r246-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp3,dh173:241:41,2:A:3,QSFPDD-400G-DR4,,US-PHX01,dh173:247:26,dh173-r247-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp3,dh173:241:41,2:A:4,QSFPDD-400G-DR4,,US-PHX01,dh173:247:12,dh173-r247-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp4,dh173:241:41,2:B:1,QSFPDD-400G-DR4,,US-PHX01,dh173:248:26,dh173-r248-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp4,dh173:241:41,2:B:2,QSFPDD-400G-DR4,,US-PHX01,dh173:248:12,dh173-r248-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp4,dh173:241:41,2:B:3,QSFPDD-400G-DR4,,US-PHX01,dh173:249:26,dh173-r249-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:42,t0-gg1-a2-01a-r241-us-west-02a,sn4700,swp4,dh173:241:41,2:B:4,QSFPDD-400G-DR4,,US-PHX01,dh173:249:12,dh173-r249-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp1,dh173:241:39,1:A:1,QSFPDD-400G-DR4,,US-PHX01,dh173:242:26,dh173-r242-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp1,dh173:241:39,1:A:2,QSFPDD-400G-DR4,,US-PHX01,dh173:242:12,dh173-r242-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp1,dh173:241:39,1:A:3,QSFPDD-400G-DR4,,US-PHX01,dh173:243:26,dh173-r243-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp1,dh173:241:39,1:A:4,QSFPDD-400G-DR4,,US-PHX01,dh173:243:12,dh173-r243-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp2,dh173:241:39,1:B:1,QSFPDD-400G-DR4,,US-PHX01,dh173:244:26,dh173-r244-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp2,dh173:241:39,1:B:2,QSFPDD-400G-DR4,,US-PHX01,dh173:244:12,dh173-r244-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp2,dh173:241:39,1:B:3,QSFPDD-400G-DR4,,US-PHX01,dh173:245:26,dh173-r245-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp2,dh173:241:39,1:B:4,QSFPDD-400G-DR4,,US-PHX01,dh173:245:12,dh173-r245-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp3,dh173:241:39,2:A:1,QSFPDD-400G-DR4,,US-PHX01,dh173:246:26,dh173-r246-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp3,dh173:241:39,2:A:2,QSFPDD-400G-DR4,,US-PHX01,dh173:246:12,dh173-r246-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp3,dh173:241:39,2:A:3,QSFPDD-400G-DR4,,US-PHX01,dh173:247:26,dh173-r247-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp3,dh173:241:39,2:A:4,QSFPDD-400G-DR4,,US-PHX01,dh173:247:12,dh173-r247-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp4,dh173:241:39,2:B:1,QSFPDD-400G-DR4,,US-PHX01,dh173:248:26,dh173-r248-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp4,dh173:241:39,2:B:2,QSFPDD-400G-DR4,,US-PHX01,dh173:248:12,dh173-r248-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp4,dh173:241:39,2:B:3,QSFPDD-400G-DR4,,US-PHX01,dh173:249:26,dh173-r249-node-01-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:241:40,t0-gg1-a2-02a-r241-us-west-02a,sn4700,swp4,dh173:241:39,2:B:4,QSFPDD-400G-DR4,,US-PHX01,dh173:249:12,dh173-r249-node-02-us-west-02a,gpu-h200-02,eth1,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp1,,,,,US-PHX01,dh173:242:26,dh173-r242-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp2,,,,,US-PHX01,dh173:242:12,dh173-r242-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp3,,,,,US-PHX01,dh173:243:26,dh173-r243-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp4,,,,,US-PHX01,dh173:243:12,dh173-r243-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp5,,,,,US-PHX01,dh173:244:26,dh173-r244-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp6,,,,,US-PHX01,dh173:244:12,dh173-r244-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp7,,,,,US-PHX01,dh173:245:26,dh173-r245-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp8,,,,,US-PHX01,dh173:245:12,dh173-r245-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp9,,,,,US-PHX01,dh173:246:26,dh173-r246-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp10,,,,,US-PHX01,dh173:246:12,dh173-r246-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp11,,,,,US-PHX01,dh173:247:26,dh173-r247-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp12,,,,,US-PHX01,dh173:247:12,dh173-r247-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp13,,,,,US-PHX01,dh173:248:26,dh173-r248-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp14,,,,,US-PHX01,dh173:248:12,dh173-r248-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp15,,,,,US-PHX01,dh173:249:26,dh173-r249-node-01-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:18,ipmi-gg1-a2-r241-us-west-02a,sn2201,swp16,,,,,US-PHX01,dh173:249:12,dh173-r249-node-02-us-west-02a,gpu-h200-02,ipmi,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp1,,,,,US-PHX01,dh173:242:26,dh173-r242-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp2,,,,,US-PHX01,dh173:242:12,dh173-r242-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp3,,,,,US-PHX01,dh173:243:26,dh173-r243-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp4,,,,,US-PHX01,dh173:243:12,dh173-r243-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp5,,,,,US-PHX01,dh173:244:26,dh173-r244-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp6,,,,,US-PHX01,dh173:244:12,dh173-r244-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp7,,,,,US-PHX01,dh173:245:26,dh173-r245-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp8,,,,,US-PHX01,dh173:245:12,dh173-r245-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp9,,,,,US-PHX01,dh173:246:26,dh173-r246-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp10,,,,,US-PHX01,dh173:246:12,dh173-r246-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp11,,,,,US-PHX01,dh173:247:26,dh173-r247-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp12,,,,,US-PHX01,dh173:247:12,dh173-r247-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp13,,,,,US-PHX01,dh173:248:26,dh173-r248-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp14,,,,,US-PHX01,dh173:248:12,dh173-r248-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp15,,,,,US-PHX01,dh173:249:26,dh173-r249-node-01-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,dh173:241:16,dpu-gg1-a2-r241-us-west-02a,sn2201,swp16,,,,,US-PHX01,dh173:249:12,dh173-r249-node-02-us-west-02a,gpu-h200-02,dpu,,,,,CAT6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DH173 :: ROW-17 :: H200's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:257:42,t0-gg1-a3-01a-r257-us-west-02a,sn4700,swp1,dh173:257:41,1:A:1,QSFPDD-400G-DR4,,US-PHX01,dh173:258:26,dh173-r258-node-01-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,dh173:257:42,t0-gg1-a3-01a-r257-us-west-02a,sn4700,swp1,dh173:257:41,1:A:2,QSFPDD-400G-DR4,,US-PHX01,dh173:258:12,dh173-r258-node-02-us-west-02a,gpu-h200-02,eth0,,,,QSFP-100G-DR1,LC-to-LC SMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
