STATUS,A-SIDE LOCODE,A-LOC:CAB:RU,A-SIDE-DNS-NAME,A-MODEL,A-PORT,"A-BREAKOUT
LOC:CAB:RU","A-BREAKOUT
SLOT:PORT",A-OPTIC,"A-PATCH-PANEL
LOC:CAB:RU:PORT",Z-SIDE LOCODE,Z-LOC:CAB:RU,Z-SIDE-DNS-NAME,Z-MODEL,Z-PORT,"Z-BREAKOUT
LOC:CAB:RU","Z-BREAKOUT
SLOT:PORT","Z-PATCH-PANEL
LOC:CAB:RU:PORT",Z-OPTIC,CABLE,IPv4-VRF-DEFAULT-10,IPv6-VRF-DEFAULT-10,IPv4-VRF-MGMT-20,IPv6-VRF-MGMT-20,IPv4-VRF-IPMI-30,IPv6-VRF-IPMI-30,IPv4-VRF-IPMI-31,IPv6-VRF-IPMI-31,IPv4-VRF-TSS-40,IPv6-VRF-TSS-40,IPv4-VRF-PUB-90,IPv6-VRF-PUB-90,IPv4-TNT-MSFT-101,IPv6-TNT-MSFT-101
C160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OOB-FIREWALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:001:10,oob-fw-01-r001-us-west-02b,PA-1420,eth1/21,,,SFP-BASE-10G-LR,,US-PHX01,,OOB DIA,,,,,,SFP-BASE-10G-LR,LC-TO-LC SMF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:241:22,con-01-c160-gg1-b3-r241-us-west-02b,OM2216-C14,2,,,,,US-PHX01,c160:241:40,t0-gg1-b3-02-r241-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:241:22,con-01-c160-gg1-b3-r241-us-west-02b,OM2216-C14,3,,,,,US-PHX01,c160:241:20,net-01-c160-gg1-b3-r241-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:241:22,con-01-c160-gg1-b3-r241-us-west-02b,OM2216-C14,4,,,,,US-PHX01,c160:241:18,ipmi-gg1-b3-r241-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:241:22,con-01-c160-gg1-b3-r241-us-west-02b,OM2216-C14,5,,,,,US-PHX01,c160:241:16,dpu-gg1-b3-r241-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:241:22,con-01-c160-gg1-b3-r241-us-west-02b,OM2216-C14,6,,,,,US-PHX01,c160:241:14,infra-01-gg1-b3-r241-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
END-OF-ROW MGMT GG1-C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp1,,,,,US-PHX01,c160:272:42,t2a-gg1-c-01-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp2,,,,,US-PHX01,c160:272:41,t2a-gg1-c-02-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp3,,,,,US-PHX01,c160:272:36,t2b-gg1-c-01-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp4,,,,,US-PHX01,c160:272:35,t2b-gg1-c-02-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp5,,,,,US-PHX01,c160:272:17,t2c-gg1-c-01-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp6,,,,,US-PHX01,c160:272:16,t2c-gg1-c-02-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp7,,,,,US-PHX01,c160:272:11,t2d-gg1-c-01-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp8,,,,,US-PHX01,c160:272:10,t2d-gg1-c-02-r272-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp9,,,,,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,NET1,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp10,,,,,US-PHX01,c160:257:26,net-dist-gg1-c1-01-r257-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp11,,,,,US-PHX01,c160:257:25,net-dist-gg1-c1-02-r257-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp12,,,,,US-PHX01,c160:289:26,net-dist-gg1-c2-01-r289-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp13,,,,,US-PHX01,c160:289:25,net-dist-gg1-c2-02-r289-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp14,,,,,US-PHX01,c160:385:26,net-dist-gg1-c3-01-r385-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp15,,,,,US-PHX01,c160:385:25,net-dist-gg1-c3-02-r385-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp16,,,,,US-PHX01,c160:449:26,net-dist-gg1-c4-01-r449-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp17,,,,,US-PHX01,c160:449:25,net-dist-gg1-c4-02-r449-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp18,,,,,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp19,,,,,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp20,,,,,US-PHX01,c160:385:20,net-01-c160-gg1-c3-r385-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,swp21,,,,,US-PHX01,c160:449:20,net-01-c160-gg1-c4-r449-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp1,,,,,US-PHX01,c160:257:42,t0-gg1-c1-01-r257-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp2,,,,,US-PHX01,c160:257:40,t0-gg1-c1-02-r257-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp3,,,,,US-PHX01,c160:257:37,t1a-gg1-c1-01-r257-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp4,,,,,US-PHX01,c160:257:35,t1b-gg1-c1-01-r257-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp5,,,,,US-PHX01,c160:257:33,t1c-gg1-c1-01-r257-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp6,,,,,US-PHX01,c160:257:31,t1d-gg1-c1-01-r257-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp7,,,,,US-PHX01,c160:257:29,comp-dist-gg1-c1-01-r257-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp8,,,,,US-PHX01,c160:257:28,comp-dist-gg1-c1-02-r257-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp9,,,,,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,NET1,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp10,,,,,US-PHX01,c160:257:18,ipmi-gg1-c1-r257-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp11,,,,,US-PHX01,c160:257:16,dpu-gg1-c1-r257-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp12,,,,,US-PHX01,c160:257:14,infra-01-gg1-c1-r257-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,swp13,,,,,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,mgmt,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,swp1,,,,,US-PHX01,c160:273:44,t0-gg1-c1-01-r273-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,swp2,,,,,US-PHX01,c160:273:42,t0-gg1-c1-02-r273-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,swp3,,,,,US-PHX01,c160:273:22,con-01-c160-gg1-c1-r273-us-west-02b,OM2216-C14,NET1,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,swp4,,,,,US-PHX01,c160:273:39,ipmi-gg1-c1-r273-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,swp5,,,,,US-PHX01,c160:273:37,dpu-gg1-c1-r273-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Failed,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,swp6,,,,,US-PHX01,c160:273:14,infra-01-gg1-c1-r273-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
END-OF-ROW CON GG1-C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,1,,,,,US-PHX01,c160:272:42,t2a-gg1-c-01-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,2,,,,,US-PHX01,c160:272:41,t2a-gg1-c-02-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,3,,,,,US-PHX01,c160:272:36,t2b-gg1-c-01-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,4,,,,,US-PHX01,c160:272:35,t2b-gg1-c-02-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,5,,,,,US-PHX01,c160:272:29,comp-agg-gg1-c-01a-r272-us-west-02b,SN3700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,6,,,,,US-PHX01,c160:272:28,comp-agg-gg1-c-02a-r272-us-west-02b,SN3700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,7,,,,,US-PHX01,c160:272:26,net-agg-gg1-c-01a-r272-us-west-02b,SN3700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,8,,,,,US-PHX01,c160:272:25,net-agg-gg1-c-02a-r272-us-west-02b,SN3700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,9,,,,,US-PHX01,c160:272:20,net-01-c160-gg1-c-r272-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,10,,,,,US-PHX01,c160:272:17,t2c-gg1-c-01-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,11,,,,,US-PHX01,c160:272:16,t2c-gg1-c-02-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,12,,,,,US-PHX01,c160:272:11,t2d-gg1-c-01-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:272:22,con-01-c160-gg1-c-r272-us-west-02b,OM2216-C14,13,,,,,US-PHX01,c160:272:10,t2d-gg1-c-02-r272-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,1,,,,,US-PHX01,c160:257:42,t0-gg1-c1-01-r257-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,2,,,,,US-PHX01,c160:257:40,t0-gg1-c1-02-r257-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,3,,,,,US-PHX01,c160:257:37,t1a-gg1-c1-01-r257-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,4,,,,,US-PHX01,c160:257:35,t1b-gg1-c1-01-r257-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,5,,,,,US-PHX01,c160:257:33,t1c-gg1-c1-01-r257-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,6,,,,,US-PHX01,c160:257:31,t1d-gg1-c1-01-r257-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,7,,,,,US-PHX01,c160:257:29,comp-dist-gg1-c1-01-r257-us-west-02b,SN3700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,8,,,,,US-PHX01,c160:257:28,comp-dist-gg1-c1-02-r257-us-west-02b,SN3700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,9,,,,,US-PHX01,c160:257:20,net-01-c160-gg1-c1-r257-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,10,,,,,US-PHX01,c160:257:18,ipmi-gg1-c1-r257-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,11,,,,,US-PHX01,c160:257:16,dpu-gg1-c1-r257-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:257:22,con-01-c160-gg1-c1-r257-us-west-02b,OM2216-C14,12,,,,,US-PHX01,c160:257:14,infra-01-gg1-c1-r257-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:273:22,con-01-c160-gg1-c1-r273-us-west-02b,OM2216-C14,1,,,,,US-PHX01,c160:273:44,t0-gg1-c1-01-r273-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:273:22,con-01-c160-gg1-c1-r273-us-west-02b,OM2216-C14,2,,,,,US-PHX01,c160:273:42,t0-gg1-c1-02-r273-us-west-02b,SN4700,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:273:22,con-01-c160-gg1-c1-r273-us-west-02b,OM2216-C14,3,,,,,US-PHX01,c160:273:20,net-01-c160-gg1-c1-r273-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:273:22,con-01-c160-gg1-c1-r273-us-west-02b,OM2216-C14,4,,,,,US-PHX01,c160:273:39,ipmi-gg1-c1-r273-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:273:22,con-01-c160-gg1-c1-r273-us-west-02b,OM2216-C14,5,,,,,US-PHX01,c160:273:37,dpu-gg1-c1-r273-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:273:22,con-01-c160-gg1-c1-r273-us-west-02b,OM2216-C14,6,,,,,US-PHX01,c160:273:14,infra-01-gg1-c1-r273-us-west-02b,SN2201,console,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
END-OF-ROW MGMT GG1-C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp1,,,,,US-PHX01,c160:289:42,t0-gg1-c2-01-r289-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp2,,,,,US-PHX01,c160:289:40,t0-gg1-c2-02-r289-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp3,,,,,US-PHX01,c160:289:37,t1a-gg1-c2-01-r289-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp4,,,,,US-PHX01,c160:289:35,t1b-gg1-c2-01-r289-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp5,,,,,US-PHX01,c160:289:33,t1c-gg1-c2-01-r289-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp6,,,,,US-PHX01,c160:289:31,t1d-gg1-c2-01-r289-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp7,,,,,US-PHX01,c160:289:29,comp-dist-gg1-c2-01-r289-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp8,,,,,US-PHX01,c160:289:28,comp-dist-gg1-c2-02-r289-us-west-02b,SN3700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp9,,,,,US-PHX01,c160:289:22,con-01-c160-gg1-c2-r289-us-west-02b,OM2216-C14,NET1,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp10,,,,,US-PHX01,c160:289:18,ipmi-gg1-c2-r289-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp11,,,,,US-PHX01,c160:289:16,dpu-gg1-c2-r289-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp12,,,,,US-PHX01,c160:289:14,infra-01-gg1-c2-r289-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp13,,,,,US-PHX01,c160:305:20,net-01-c160-gg1-c2-r305-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp14,,,,,US-PHX01,c160:321:20,net-01-c160-gg1-c2-r321-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:289:20,net-01-c160-gg1-c2-r289-us-west-02b,SN2201,swp15,,,,,US-PHX01,c160:337:20,net-01-c160-gg1-c2-r337-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:305:20,net-01-c160-gg1-c2-r305-us-west-02b,SN2201,swp1,,,,,US-PHX01,c160:305:44,t0-gg1-c2-01-r305-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:305:20,net-01-c160-gg1-c2-r305-us-west-02b,SN2201,swp2,,,,,US-PHX01,c160:305:42,t0-gg1-c2-02-r305-us-west-02b,SN4700,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
Cable Is Ran: Complete,US-PHX01,c160:305:20,net-01-c160-gg1-c2-r305-us-west-02b,SN2201,swp3,,,,,US-PHX01,c160:305:22,con-01-c160-gg1-c2-r305-us-west-02b,OM2216-C14,NET1,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:305:20,net-01-c160-gg1-c2-r305-us-west-02b,SN2201,swp4,,,,,US-PHX01,c160:305:39,ipmi-gg1-c2-r305-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
LLDP:  Passed,US-PHX01,c160:305:20,net-01-c160-gg1-c2-r305-us-west-02b,SN2201,swp5,,,,,US-PHX01,c160:305:37,dpu-gg1-c2-r305-us-west-02b,SN2201,mgmt,,,,,CAT6a,,,,,,,,,,,,,,
